Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H5,2021,2021,2021,6,1,1,Import,842,USA,USA,484,Mexico,MEX,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,491956,,,,491956,,1617118,,,0
H5,2021,2021,2021,6,1,2,Export,842,USA,USA,484,Mexico,MEX,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,30257017,,,,30257017,,56182105,,,0
H5,2021,2021,2021,6,1,3,Re-Export,842,USA,USA,484,Mexico,MEX,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,2740157,,,,2740157,,6082822,,,0
H5,2021,2021,2021,6,1,1,Import,842,USA,USA,490,"Other Asia, nes",,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,6874111,,,,6874111,,11258046,,,0
H5,2021,2021,2021,6,1,2,Export,842,USA,USA,490,"Other Asia, nes",,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,655506,,,,655506,,2597789,,,0
H5,2021,2021,2021,6,1,3,Re-Export,842,USA,USA,490,"Other Asia, nes",,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,720,,,,720,,16920,,,0
H5,2021,2021,2021,6,1,2,Export,842,USA,USA,512,Oman,OMN,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,2273,,,,2273,,9133,,,0
H5,2021,2021,2021,6,1,1,Import,842,USA,USA,528,Netherlands,NLD,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,3255380,,,,3255380,,5122971,,,0
H5,2021,2021,2021,6,1,2,Export,842,USA,USA,528,Netherlands,NLD,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,1615192,,,,1615192,,6002833,,,0
H5,2021,2021,2021,6,1,3,Re-Export,842,USA,USA,528,Netherlands,NLD,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,16200,,,,16200,,25853,,,0
H5,2021,2021,2021,6,1,2,Export,842,USA,USA,531,Curaçao,CUW,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,339,,,,339,,6545,,,0
H5,2021,2021,2021,6,1,3,Re-Export,842,USA,USA,531,Curaçao,CUW,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,156,,,,156,,3430,,,0
H5,2021,2021,2021,6,1,1,Import,842,USA,USA,554,New Zealand,NZL,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,6000,,,,6000,,7863,,,0
H5,2021,2021,2021,6,1,2,Export,842,USA,USA,554,New Zealand,NZL,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,28766,,,,28766,,120037,,,0
H5,2021,2021,2021,6,1,3,Re-Export,842,USA,USA,554,New Zealand,NZL,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,4,,,,4,,2501,,,0
H5,2021,2021,2021,6,1,2,Export,842,USA,USA,558,Nicaragua,NIC,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,20865,,,,20865,,12600,,,0
H5,2021,2021,2021,6,1,2,Export,842,USA,USA,566,Nigeria,NGA,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,2027,,,,2027,,9852,,,0
H5,2021,2021,2021,6,1,1,Import,842,USA,USA,579,Norway,NOR,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,2585803,,,,2585803,,2211386,,,0
