Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H5,2017,2017,2017,6,1,2,Export,703,Slovakia,SVK,392,Japan,JPN,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,1271,,,,1271,,638676,,,0
H5,2017,2017,2017,6,1,2,Export,703,Slovakia,SVK,428,Latvia,LVA,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,28,,,,28,,46140,,,0
H5,2017,2017,2017,6,1,2,Export,703,Slovakia,SVK,440,Lithuania,LTU,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,3,,,,3,,1642,,,0
H5,2017,2017,2017,6,1,2,Export,703,Slovakia,SVK,490,"Other Asia, nes",,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,1,,,,1,,1667,,,0
H5,2017,2017,2017,6,1,2,Export,703,Slovakia,SVK,528,Netherlands,NLD,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,4,,,,4,,2608,,,0
H5,2017,2017,2017,6,1,2,Export,703,Slovakia,SVK,616,Poland,POL,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,5,,,,5,,2148,,,0
H5,2017,2017,2017,6,1,2,Export,703,Slovakia,SVK,642,Romania,ROU,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,1,,,,1,,547,,,0
H5,2017,2017,2017,6,1,2,Export,703,Slovakia,SVK,643,Russian Federation,RUS,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,121,,,,121,,84065,,,0
H5,2017,2017,2017,6,1,2,Export,703,Slovakia,SVK,699,India,IND,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,18,,,,18,,20943,,,0
H5,2017,2017,2017,6,1,2,Export,703,Slovakia,SVK,702,Singapore,SGP,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,1004,,,,1004,,696930,,,0
H5,2017,2017,2017,6,1,2,Export,703,Slovakia,SVK,724,Spain,ESP,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,3,,,,3,,943,,,0
H5,2017,2017,2017,6,1,2,Export,703,Slovakia,SVK,826,United Kingdom,GBR,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,19,,,,19,,21019,,,0
H5,2017,2017,2017,6,1,2,Export,703,Slovakia,SVK,842,USA,USA,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,11,,,,11,,17898,,,6
H5,2017,2017,2017,6,1,2,Export,705,Slovenia,SVN,0,World,WLD,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,26948,,,,26948,,829989,,,0
H5,2017,2017,2017,6,1,2,Export,705,Slovenia,SVN,8,Albania,ALB,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,8,,,,8,,498,,,0
H5,2017,2017,2017,6,1,2,Export,705,Slovenia,SVN,12,Algeria,DZA,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,61,,,,61,,7652,,,0
H5,2017,2017,2017,6,1,2,Export,705,Slovenia,SVN,70,Bosnia Herzegovina,BIH,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,10,,,,10,,1182,,,0
H5,2017,2017,2017,6,1,2,Export,705,Slovenia,SVN,72,Botswana,BWA,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,4,,,,4,,560,,,0
H5,2017,2017,2017,6,1,2,Export,705,Slovenia,SVN,120,Cameroon,CMR,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,67,,,,67,,2223,,,0
H5,2017,2017,2017,6,1,2,Export,705,Slovenia,SVN,148,Chad,TCD,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,6,,,,6,,142,,,0
H5,2017,2017,2017,6,1,2,Export,705,Slovenia,SVN,156,China,CHN,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,9,,,,9,,108549,,,0
H5,2017,2017,2017,6,1,2,Export,705,Slovenia,SVN,204,Benin,BEN,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,0,,,,0,,93,,,0
H5,2017,2017,2017,6,1,2,Export,705,Slovenia,SVN,231,Ethiopia,ETH,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,0,,,,0,,169,,,0
H5,2017,2017,2017,6,1,2,Export,705,Slovenia,SVN,288,Ghana,GHA,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,100,,,,100,,2670,,,0
H5,2017,2017,2017,6,1,2,Export,705,Slovenia,SVN,348,Hungary,HUN,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,25643,,,,25643,,77269,,,0
H5,2017,2017,2017,6,1,2,Export,705,Slovenia,SVN,376,Israel,ISR,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,8,,,,8,,500,,,0
H5,2017,2017,2017,6,1,2,Export,705,Slovenia,SVN,384,Côte d'Ivoire,CIV,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,0,,,,0,,129,,,0
H5,2017,2017,2017,6,1,2,Export,705,Slovenia,SVN,400,Jordan,JOR,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,290,,,,290,,10255,,,0
H5,2017,2017,2017,6,1,2,Export,705,Slovenia,SVN,404,Kenya,KEN,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,142,,,,142,,11362,,,0
H5,2017,2017,2017,6,1,2,Export,705,Slovenia,SVN,422,Lebanon,LBN,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,82,,,,82,,3421,,,0
H5,2017,2017,2017,6,1,2,Export,705,Slovenia,SVN,450,Madagascar,MDG,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,5,,,,5,,501,,,0
H5,2017,2017,2017,6,1,2,Export,705,Slovenia,SVN,454,Malawi,MWI,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,1,,,,1,,455,,,0
H5,2017,2017,2017,6,1,2,Export,705,Slovenia,SVN,478,Mauritania,MRT,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,0,,,,0,,146,,,0
H5,2017,2017,2017,6,1,2,Export,705,Slovenia,SVN,490,"Other Asia, nes",,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,38,,,,38,,521696,,,0
H5,2017,2017,2017,6,1,2,Export,705,Slovenia,SVN,499,Montenegro,MNE,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,1,,,,1,,241,,,0
H5,2017,2017,2017,6,1,2,Export,705,Slovenia,SVN,504,Morocco,MAR,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,1,,,,1,,287,,,0
H5,2017,2017,2017,6,1,2,Export,705,Slovenia,SVN,508,Mozambique,MOZ,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,44,,,,44,,2968,,,0
H5,2017,2017,2017,6,1,2,Export,705,Slovenia,SVN,566,Nigeria,NGA,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,99,,,,99,,7004,,,0
H5,2017,2017,2017,6,1,2,Export,705,Slovenia,SVN,642,Romania,ROU,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,145,,,,145,,691,,,0
H5,2017,2017,2017,6,1,2,Export,705,Slovenia,SVN,686,Senegal,SEN,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,8,,,,8,,1322,,,0
H5,2017,2017,2017,6,1,2,Export,705,Slovenia,SVN,688,Serbia,SRB,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,36,,,,36,,2924,,,0
H5,2017,2017,2017,6,1,2,Export,705,Slovenia,SVN,690,Seychelles,SYC,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,0,,,,0,,104,,,0
H5,2017,2017,2017,6,1,2,Export,705,Slovenia,SVN,716,Zimbabwe,ZWE,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,5,,,,5,,606,,,0
H5,2017,2017,2017,6,1,2,Export,705,Slovenia,SVN,729,Sudan,SDN,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,4,,,,4,,506,,,0
H5,2017,2017,2017,6,1,2,Export,705,Slovenia,SVN,784,United Arab Emirates,ARE,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,2,,,,2,,282,,,0
H5,2017,2017,2017,6,1,2,Export,705,Slovenia,SVN,788,Tunisia,TUN,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,39,,,,39,,1680,,,0
H5,2017,2017,2017,6,1,2,Export,705,Slovenia,SVN,800,Uganda,UGA,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,1,,,,1,,198,,,0
H5,2017,2017,2017,6,1,2,Export,705,Slovenia,SVN,826,United Kingdom,GBR,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,6,,,,6,,57033,,,0
H5,2017,2017,2017,6,1,2,Export,705,Slovenia,SVN,834,United Rep. of Tanzania,TZA,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,25,,,,25,,1547,,,0
H5,2017,2017,2017,6,1,2,Export,705,Slovenia,SVN,854,Burkina Faso,BFA,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,0,,,,0,,14,,,0
H5,2017,2017,2017,6,1,2,Export,705,Slovenia,SVN,894,Zambia,ZMB,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,39,,,,39,,3092,,,0
H5,2017,2017,2017,6,1,2,Export,710,South Africa,ZAF,0,World,WLD,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,378266,,,,378266,,1332892,,,0
H5,2017,2017,2017,6,1,2,Export,710,South Africa,ZAF,24,Angola,AGO,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,48,,,,48,,465,,,0
H5,2017,2017,2017,6,1,2,Export,710,South Africa,ZAF,72,Botswana,BWA,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,36209,,,,36209,,140101,,,0
H5,2017,2017,2017,6,1,2,Export,710,South Africa,ZAF,120,Cameroon,CMR,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,52,,,,52,,421048,,,0
H5,2017,2017,2017,6,1,2,Export,710,South Africa,ZAF,156,China,CHN,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,3,,,,3,,0,,,0
H5,2017,2017,2017,6,1,2,Export,710,South Africa,ZAF,180,Dem. Rep. of the Congo,COD,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,1717,,,,1717,,12484,,,0
H5,2017,2017,2017,6,1,2,Export,710,South Africa,ZAF,251,France,FRA,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,33,,,,33,,5954,,,0
H5,2017,2017,2017,6,1,2,Export,710,South Africa,ZAF,404,Kenya,KEN,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,602,,,,602,,2963,,,0
