Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H4,2017,2017,2017,6,1,2,Export,784,United Arab Emirates,ARE,36,Australia,AUS,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,10,,,,10,,508,,,0
H4,2017,2017,2017,6,1,2,Export,784,United Arab Emirates,ARE,40,Austria,AUT,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,152,,,,152,,740,,,0
H4,2017,2017,2017,6,1,2,Export,784,United Arab Emirates,ARE,48,Bahrain,BHR,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,5868,,,,5868,,45504,,,0
H4,2017,2017,2017,6,1,2,Export,784,United Arab Emirates,ARE,50,Bangladesh,BGD,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,14972,,,,14972,,52142,,,0
H4,2017,2017,2017,6,1,2,Export,784,United Arab Emirates,ARE,56,Belgium,BEL,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,2759,,,,2759,,17851,,,0
H4,2017,2017,2017,6,1,2,Export,784,United Arab Emirates,ARE,72,Botswana,BWA,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,1,,,,1,,113,,,0
H4,2017,2017,2017,6,1,2,Export,784,United Arab Emirates,ARE,76,Brazil,BRA,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,6815,,,,6815,,31144,,,0
H4,2017,2017,2017,6,1,2,Export,784,United Arab Emirates,ARE,96,Brunei Darussalam,BRN,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,1,,,,1,,68,,,0
H4,2017,2017,2017,6,1,2,Export,784,United Arab Emirates,ARE,104,Myanmar,MMR,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,6,,,,6,,41,,,0
H4,2017,2017,2017,6,1,2,Export,784,United Arab Emirates,ARE,120,Cameroon,CMR,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,8103,,,,8103,,25701,,,0
H4,2017,2017,2017,6,1,2,Export,784,United Arab Emirates,ARE,144,Sri Lanka,LKA,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,13717,,,,13717,,57271,,,0
H4,2017,2017,2017,6,1,2,Export,784,United Arab Emirates,ARE,148,Chad,TCD,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,147,,,,147,,483,,,0
H4,2017,2017,2017,6,1,2,Export,784,United Arab Emirates,ARE,156,China,CHN,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,26714,,,,26714,,66636,,,0
H4,2017,2017,2017,6,1,2,Export,784,United Arab Emirates,ARE,174,Comoros,COM,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,2202,,,,2202,,5809,,,0
H4,2017,2017,2017,6,1,2,Export,784,United Arab Emirates,ARE,191,Croatia,HRV,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,1,,,,1,,11,,,0
H4,2017,2017,2017,6,1,2,Export,784,United Arab Emirates,ARE,204,Benin,BEN,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,1582,,,,1582,,10791,,,0
H4,2017,2017,2017,6,1,2,Export,784,United Arab Emirates,ARE,208,Denmark,DNK,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,1,,,,1,,10,,,0
H4,2017,2017,2017,6,1,2,Export,784,United Arab Emirates,ARE,226,Equatorial Guinea,GNQ,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,458,,,,458,,2641,,,0
H4,2017,2017,2017,6,1,2,Export,784,United Arab Emirates,ARE,231,Ethiopia,ETH,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,257957,,,,257957,,271376,,,0
H4,2017,2017,2017,6,1,2,Export,784,United Arab Emirates,ARE,251,France,FRA,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,2130,,,,2130,,13573,,,0
H4,2017,2017,2017,6,1,2,Export,784,United Arab Emirates,ARE,262,Djibouti,DJI,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,37091,,,,37091,,157223,,,0
H4,2017,2017,2017,6,1,2,Export,784,United Arab Emirates,ARE,266,Gabon,GAB,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,134,,,,134,,3137,,,0
H4,2017,2017,2017,6,1,2,Export,784,United Arab Emirates,ARE,268,Georgia,GEO,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,386,,,,386,,3186,,,0
H4,2017,2017,2017,6,1,2,Export,784,United Arab Emirates,ARE,276,Germany,DEU,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,217,,,,217,,3459,,,0
H4,2017,2017,2017,6,1,2,Export,784,United Arab Emirates,ARE,288,Ghana,GHA,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,6750,,,,6750,,17206,,,0
H4,2017,2017,2017,6,1,2,Export,784,United Arab Emirates,ARE,344,"China, Hong Kong SAR",HKG,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,16,,,,16,,668,,,0
H4,2017,2017,2017,6,1,2,Export,784,United Arab Emirates,ARE,348,Hungary,HUN,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,6,,,,6,,10,,,0
H4,2017,2017,2017,6,1,2,Export,784,United Arab Emirates,ARE,360,Indonesia,IDN,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,17,,,,17,,2739,,,0
H4,2017,2017,2017,6,1,2,Export,784,United Arab Emirates,ARE,364,Iran,IRN,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,1087267,,,,1087267,,3873785,,,0
H4,2017,2017,2017,6,1,2,Export,784,United Arab Emirates,ARE,368,Iraq,IRQ,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,1583660,,,,1583660,,1131031,,,0
H4,2017,2017,2017,6,1,2,Export,784,United Arab Emirates,ARE,384,Côte d'Ivoire,CIV,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,11980,,,,11980,,21482,,,0
H4,2017,2017,2017,6,1,2,Export,784,United Arab Emirates,ARE,398,Kazakhstan,KAZ,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,215,,,,215,,8553,,,0
H4,2017,2017,2017,6,1,2,Export,784,United Arab Emirates,ARE,400,Jordan,JOR,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,253,,,,253,,2016,,,0
H4,2017,2017,2017,6,1,2,Export,784,United Arab Emirates,ARE,404,Kenya,KEN,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,415400,,,,415400,,1065742,,,0
H4,2017,2017,2017,6,1,2,Export,784,United Arab Emirates,ARE,410,Rep. of Korea,KOR,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,239,,,,239,,1373,,,0
H4,2017,2017,2017,6,1,2,Export,784,United Arab Emirates,ARE,414,Kuwait,KWT,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,22410,,,,22410,,158467,,,0
H4,2017,2017,2017,6,1,2,Export,784,United Arab Emirates,ARE,422,Lebanon,LBN,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,6033,,,,6033,,43902,,,0
H4,2017,2017,2017,6,1,2,Export,784,United Arab Emirates,ARE,434,Libya,LBY,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,201,,,,201,,1000,,,0
H4,2017,2017,2017,6,1,2,Export,784,United Arab Emirates,ARE,450,Madagascar,MDG,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,2876,,,,2876,,5027,,,0
H4,2017,2017,2017,6,1,2,Export,784,United Arab Emirates,ARE,458,Malaysia,MYS,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,2664,,,,2664,,29321,,,0
H4,2017,2017,2017,6,1,2,Export,784,United Arab Emirates,ARE,462,Maldives,MDV,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,150,,,,150,,190,,,0
H4,2017,2017,2017,6,1,2,Export,784,United Arab Emirates,ARE,466,Mali,MLI,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,3,,,,3,,20,,,0
H4,2017,2017,2017,6,1,2,Export,784,United Arab Emirates,ARE,478,Mauritania,MRT,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,227,,,,227,,1478,,,0
H4,2017,2017,2017,6,1,2,Export,784,United Arab Emirates,ARE,480,Mauritius,MUS,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,432,,,,432,,559,,,0
H4,2017,2017,2017,6,1,2,Export,784,United Arab Emirates,ARE,504,Morocco,MAR,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,273,,,,273,,2011,,,0
H4,2017,2017,2017,6,1,2,Export,784,United Arab Emirates,ARE,508,Mozambique,MOZ,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,2116,,,,2116,,8750,,,0
H4,2017,2017,2017,6,1,2,Export,784,United Arab Emirates,ARE,512,Oman,OMN,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,300183,,,,300183,,463013,,,0
H4,2017,2017,2017,6,1,2,Export,784,United Arab Emirates,ARE,528,Netherlands,NLD,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,129,,,,129,,294,,,0
H4,2017,2017,2017,6,1,2,Export,784,United Arab Emirates,ARE,566,Nigeria,NGA,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,3060,,,,3060,,10496,,,0
H4,2017,2017,2017,6,1,2,Export,784,United Arab Emirates,ARE,586,Pakistan,PAK,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,400375,,,,400375,,1289073,,,0
H4,2017,2017,2017,6,1,2,Export,784,United Arab Emirates,ARE,598,Papua New Guinea,PNG,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,3,,,,3,,212,,,0
H4,2017,2017,2017,6,1,2,Export,784,United Arab Emirates,ARE,608,Philippines,PHL,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,3,,,,3,,20,,,0
H4,2017,2017,2017,6,1,2,Export,784,United Arab Emirates,ARE,634,Qatar,QAT,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,16883,,,,16883,,31880,,,0
H4,2017,2017,2017,6,1,2,Export,784,United Arab Emirates,ARE,642,Romania,ROU,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,1,,,,1,,192,,,0
H4,2017,2017,2017,6,1,2,Export,784,United Arab Emirates,ARE,643,Russian Federation,RUS,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,271,,,,271,,15423,,,0
H4,2017,2017,2017,6,1,2,Export,784,United Arab Emirates,ARE,646,Rwanda,RWA,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,100,,,,100,,30,,,0
H4,2017,2017,2017,6,1,2,Export,784,United Arab Emirates,ARE,682,Saudi Arabia,SAU,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,62140,,,,62140,,457969,,,0
H4,2017,2017,2017,6,1,2,Export,784,United Arab Emirates,ARE,686,Senegal,SEN,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,2071,,,,2071,,10475,,,0
H4,2017,2017,2017,6,1,2,Export,784,United Arab Emirates,ARE,699,India,IND,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,28140,,,,28140,,331110,,,0
H4,2017,2017,2017,6,1,2,Export,784,United Arab Emirates,ARE,702,Singapore,SGP,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,2354,,,,2354,,10745,,,0
H4,2017,2017,2017,6,1,2,Export,784,United Arab Emirates,ARE,704,Viet Nam,VNM,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,1689,,,,1689,,16956,,,0
H4,2017,2017,2017,6,1,2,Export,784,United Arab Emirates,ARE,706,Somalia,SOM,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,2102,,,,2102,,11339,,,0
H4,2017,2017,2017,6,1,2,Export,784,United Arab Emirates,ARE,710,South Africa,ZAF,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,2944,,,,2944,,14826,,,0
H4,2017,2017,2017,6,1,2,Export,784,United Arab Emirates,ARE,729,Sudan,SDN,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,45774,,,,45774,,162473,,,0
H4,2017,2017,2017,6,1,2,Export,784,United Arab Emirates,ARE,760,Syria,SYR,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,1385,,,,1385,,2115,,,0
H4,2017,2017,2017,6,1,2,Export,784,United Arab Emirates,ARE,764,Thailand,THA,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,223,,,,223,,6266,,,0
H4,2017,2017,2017,6,1,2,Export,784,United Arab Emirates,ARE,768,Togo,TGO,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,15,,,,15,,2865,,,0
H4,2017,2017,2017,6,1,2,Export,784,United Arab Emirates,ARE,792,Turkey,TUR,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,30652,,,,30652,,119025,,,0
H4,2017,2017,2017,6,1,2,Export,784,United Arab Emirates,ARE,795,Turkmenistan,TKM,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,1332,,,,1332,,19710,,,0
H4,2017,2017,2017,6,1,2,Export,784,United Arab Emirates,ARE,818,Egypt,EGY,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,121495,,,,121495,,399478,,,0
H4,2017,2017,2017,6,1,2,Export,784,United Arab Emirates,ARE,826,United Kingdom,GBR,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,1342,,,,1342,,4679,,,0
H4,2017,2017,2017,6,1,2,Export,784,United Arab Emirates,ARE,834,United Rep. of Tanzania,TZA,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,176179,,,,176179,,560131,,,0
H4,2017,2017,2017,6,1,2,Export,784,United Arab Emirates,ARE,842,USA,USA,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,1032,,,,1032,,6309,,,0
H4,2017,2017,2017,6,1,2,Export,784,United Arab Emirates,ARE,860,Uzbekistan,UZB,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,189,,,,189,,3720,,,0
H4,2017,2017,2017,6,1,2,Export,788,Tunisia,TUN,0,World,WLD,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,10136,,,,10136,,351304,,,0
H4,2017,2017,2017,6,1,2,Export,788,Tunisia,TUN,12,Algeria,DZA,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,52,,,,52,,2120,,,0
H4,2017,2017,2017,6,1,2,Export,788,Tunisia,TUN,56,Belgium,BEL,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,30,,,,30,,161,,,0
H4,2017,2017,2017,6,1,2,Export,788,Tunisia,TUN,231,Ethiopia,ETH,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,333,,,,333,,2334,,,0
H4,2017,2017,2017,6,1,2,Export,788,Tunisia,TUN,251,France,FRA,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,2740,,,,2740,,63534,,,0
